"label","n","parent","id"
"Romania",357,"total  -  Drama","total  -  Drama  -  Romania"
"Romania",25,"total  -  Family","total  -  Family  -  Romania"
"Romania",51,"total  -  Fantasy","total  -  Fantasy  -  Romania"
"Romania",10,"total  -  Game Show","total  -  Game Show  -  Romania"
"Romania",7,"total  -  History","total  -  History  -  Romania"
"Romania",28,"total  -  Horror","total  -  Horror  -  Romania"
"Romania",2,"total  -  Music","total  -  Music  -  Romania"
"Romania",2,"total  -  Musical","total  -  Musical  -  Romania"
"Romania",68,"total  -  Mystery","total  -  Mystery  -  Romania"
"Romania",14,"total  -  Reality TV","total  -  Reality TV  -  Romania"
"Romania",104,"total  -  Romance","total  -  Romance  -  Romania"
"Romania",23,"total  -  Sci Fi","total  -  Sci Fi  -  Romania"
"Romania",8,"total  -  Sport","total  -  Sport  -  Romania"
"Romania",82,"total  -  Thriller","total  -  Thriller  -  Romania"
"Romania",4,"total  -  War","total  -  War  -  Romania"
"Romania",8,"total  -  Western","total  -  Western  -  Romania"
"Russia",249,"total  -  Action","total  -  Action  -  Russia"
"Russia",134,"total  -  Adventure","total  -  Adventure  -  Russia"
"Russia",59,"total  -  Animation","total  -  Animation  -  Russia"
"Russia",19,"total  -  Biography","total  -  Biography  -  Russia"
"Russia",185,"total  -  Comedy","total  -  Comedy  -  Russia"
"Russia",201,"total  -  Crime","total  -  Crime  -  Russia"
"Russia",11,"total  -  Documentary","total  -  Documentary  -  Russia"
"Russia",343,"total  -  Drama","total  -  Drama  -  Russia"
"Russia",30,"total  -  Family","total  -  Family  -  Russia"
"Russia",50,"total  -  Fantasy","total  -  Fantasy  -  Russia"
"Russia",2,"total  -  Game Show","total  -  Game Show  -  Russia"
"Russia",6,"total  -  History","total  -  History  -  Russia"
"Russia",39,"total  -  Horror","total  -  Horror  -  Russia"
"Russia",2,"total  -  Music","total  -  Music  -  Russia"
"Russia",2,"total  -  Musical","total  -  Musical  -  Russia"
"Russia",47,"total  -  Mystery","total  -  Mystery  -  Russia"
"Russia",73,"total  -  Romance","total  -  Romance  -  Russia"
"Russia",22,"total  -  Sci Fi","total  -  Sci Fi  -  Russia"
"Russia",6,"total  -  Sport","total  -  Sport  -  Russia"
"Russia",66,"total  -  Thriller","total  -  Thriller  -  Russia"
"Russia",2,"total  -  War","total  -  War  -  Russia"
"Russia",9,"total  -  Western","total  -  Western  -  Russia"
"Saudi Arabia",230,"total  -  Action","total  -  Action  -  Saudi Arabia"
"Saudi Arabia",99,"total  -  Adventure","total  -  Adventure  -  Saudi Arabia"
"Saudi Arabia",38,"total  -  Animation","total  -  Animation  -  Saudi Arabia"
"Saudi Arabia",15,"total  -  Biography","total  -  Biography  -  Saudi Arabia"
"Saudi Arabia",149,"total  -  Comedy","total  -  Comedy  -  Saudi Arabia"
"Saudi Arabia",159,"total  -  Crime","total  -  Crime  -  Saudi Arabia"
"Saudi Arabia",11,"total  -  Documentary","total  -  Documentary  -  Saudi Arabia"
"Saudi Arabia",336,"total  -  Drama","total  -  Drama  -  Saudi Arabia"
"Saudi Arabia",22,"total  -  Family","total  -  Family  -  Saudi Arabia"
"Saudi Arabia",48,"total  -  Fantasy","total  -  Fantasy  -  Saudi Arabia"
"Saudi Arabia",4,"total  -  Game Show","total  -  Game Show  -  Saudi Arabia"
"Saudi Arabia",2,"total  -  History","total  -  History  -  Saudi Arabia"
"Saudi Arabia",43,"total  -  Horror","total  -  Horror  -  Saudi Arabia"
"Saudi Arabia",2,"total  -  Musical","total  -  Musical  -  Saudi Arabia"
"Saudi Arabia",53,"total  -  Mystery","total  -  Mystery  -  Saudi Arabia"
"Saudi Arabia",7,"total  -  Reality TV","total  -  Reality TV  -  Saudi Arabia"
"Saudi Arabia",74,"total  -  Romance","total  -  Romance  -  Saudi Arabia"
"Saudi Arabia",28,"total  -  Sci Fi","total  -  Sci Fi  -  Saudi Arabia"
"Saudi Arabia",3,"total  -  Sport","total  -  Sport  -  Saudi Arabia"
"Saudi Arabia",90,"total  -  Thriller","total  -  Thriller  -  Saudi Arabia"
"Saudi Arabia",3,"total  -  War","total  -  War  -  Saudi Arabia"
"Saudi Arabia",11,"total  -  Western","total  -  Western  -  Saudi Arabia"
"Serbia",204,"total  -  Action","total  -  Action  -  Serbia"
"Serbia",114,"total  -  Adventure","total  -  Adventure  -  Serbia"
"Serbia",38,"total  -  Animation","total  -  Animation  -  Serbia"
"Serbia",14,"total  -  Biography","total  -  Biography  -  Serbia"
"Serbia",184,"total  -  Comedy","total  -  Comedy  -  Serbia"
"Serbia",148,"total  -  Crime","total  -  Crime  -  Serbia"
"Serbia",15,"total  -  Documentary","total  -  Documentary  -  Serbia"
"Serbia",322,"total  -  Drama","total  -  Drama  -  Serbia"
"Serbia",24,"total  -  Family","total  -  Family  -  Serbia"
"Serbia",44,"total  -  Fantasy","total  -  Fantasy  -  Serbia"
"Serbia",7,"total  -  Game Show","total  -  Game Show  -  Serbia"
"Serbia",4,"total  -  History","total  -  History  -  Serbia"
"Serbia",29,"total  -  Horror","total  -  Horror  -  Serbia"
"Serbia",4,"total  -  Music","total  -  Music  -  Serbia"
"Serbia",2,"total  -  Musical","total  -  Musical  -  Serbia"
"Serbia",44,"total  -  Mystery","total  -  Mystery  -  Serbia"
"Serbia",10,"total  -  Reality TV","total  -  Reality TV  -  Serbia"
"Serbia",98,"total  -  Romance","total  -  Romance  -  Serbia"
"Serbia",22,"total  -  Sci Fi","total  -  Sci Fi  -  Serbia"
"Serbia",8,"total  -  Sport","total  -  Sport  -  Serbia"
"Serbia",77,"total  -  Thriller","total  -  Thriller  -  Serbia"
"Serbia",3,"total  -  War","total  -  War  -  Serbia"
"Serbia",10,"total  -  Western","total  -  Western  -  Serbia"
"Singapore",213,"total  -  Action","total  -  Action  -  Singapore"
"Singapore",107,"total  -  Adventure","total  -  Adventure  -  Singapore"
"Singapore",25,"total  -  Animation","total  -  Animation  -  Singapore"
"Singapore",9,"total  -  Biography","total  -  Biography  -  Singapore"
"Singapore",157,"total  -  Comedy","total  -  Comedy  -  Singapore"
"Singapore",117,"total  -  Crime","total  -  Crime  -  Singapore"
"Singapore",14,"total  -  Documentary","total  -  Documentary  -  Singapore"
"Singapore",330,"total  -  Drama","total  -  Drama  -  Singapore"
"Singapore",13,"total  -  Family","total  -  Family  -  Singapore"
"Singapore",53,"total  -  Fantasy","total  -  Fantasy  -  Singapore"
"Singapore",6,"total  -  Game Show","total  -  Game Show  -  Singapore"
"Singapore",5,"total  -  History","total  -  History  -  Singapore"
"Singapore",38,"total  -  Horror","total  -  Horror  -  Singapore"
"Singapore",1,"total  -  Music","total  -  Music  -  Singapore"
"Singapore",1,"total  -  Musical","total  -  Musical  -  Singapore"
"Singapore",74,"total  -  Mystery","total  -  Mystery  -  Singapore"
"Singapore",17,"total  -  Reality TV","total  -  Reality TV  -  Singapore"
"Singapore",92,"total  -  Romance","total  -  Romance  -  Singapore"
"Singapore",51,"total  -  Sci Fi","total  -  Sci Fi  -  Singapore"
"Singapore",9,"total  -  Sport","total  -  Sport  -  Singapore"
"Singapore",90,"total  -  Thriller","total  -  Thriller  -  Singapore"
"Singapore",3,"total  -  War","total  -  War  -  Singapore"
"Singapore",3,"total  -  Western","total  -  Western  -  Singapore"
"Slovakia",184,"total  -  Action","total  -  Action  -  Slovakia"
"Slovakia",135,"total  -  Adventure","total  -  Adventure  -  Slovakia"
"Slovakia",72,"total  -  Animation","total  -  Animation  -  Slovakia"
"Slovakia",22,"total  -  Biography","total  -  Biography  -  Slovakia"
"Slovakia",194,"total  -  Comedy","total  -  Comedy  -  Slovakia"
"Slovakia",133,"total  -  Crime","total  -  Crime  -  Slovakia"
"Slovakia",33,"total  -  Documentary","total  -  Documentary  -  Slovakia"
"Slovakia",308,"total  -  Drama","total  -  Drama  -  Slovakia"
"Slovakia",33,"total  -  Family","total  -  Family  -  Slovakia"
"Slovakia",47,"total  -  Fantasy","total  -  Fantasy  -  Slovakia"
"Slovakia",12,"total  -  Game Show","total  -  Game Show  -  Slovakia"
"Slovakia",5,"total  -  History","total  -  History  -  Slovakia"
"Slovakia",35,"total  -  Horror","total  -  Horror  -  Slovakia"
"Slovakia",6,"total  -  Music","total  -  Music  -  Slovakia"
"Slovakia",1,"total  -  Musical","total  -  Musical  -  Slovakia"
"Slovakia",43,"total  -  Mystery","total  -  Mystery  -  Slovakia"
"Slovakia",16,"total  -  Reality TV","total  -  Reality TV  -  Slovakia"
"Slovakia",86,"total  -  Romance","total  -  Romance  -  Slovakia"
"Slovakia",10,"total  -  Sci Fi","total  -  Sci Fi  -  Slovakia"
"Slovakia",11,"total  -  Sport","total  -  Sport  -  Slovakia"
"Slovakia",53,"total  -  Thriller","total  -  Thriller  -  Slovakia"
"Slovakia",3,"total  -  War","total  -  War  -  Slovakia"
"Slovakia",11,"total  -  Western","total  -  Western  -  Slovakia"
"Slovenia",179,"total  -  Action","total  -  Action  -  Slovenia"
"Slovenia",115,"total  -  Adventure","total  -  Adventure  -  Slovenia"
"Slovenia",42,"total  -  Animation","total  -  Animation  -  Slovenia"
"Slovenia",15,"total  -  Biography","total  -  Biography  -  Slovenia"
"Slovenia",190,"total  -  Comedy","total  -  Comedy  -  Slovenia"
"Slovenia",110,"total  -  Crime","total  -  Crime  -  Slovenia"
"Slovenia",19,"total  -  Documentary","total  -  Documentary  -  Slovenia"
"Slovenia",279,"total  -  Drama","total  -  Drama  -  Slovenia"
"Slovenia",30,"total  -  Family","total  -  Family  -  Slovenia"
"Slovenia",48,"total  -  Fantasy","total  -  Fantasy  -  Slovenia"
"Slovenia",11,"total  -  Game Show","total  -  Game Show  -  Slovenia"
"Slovenia",4,"total  -  History","total  -  History  -  Slovenia"
"Slovenia",30,"total  -  Horror","total  -  Horror  -  Slovenia"
"Slovenia",4,"total  -  Music","total  -  Music  -  Slovenia"
"Slovenia",38,"total  -  Mystery","total  -  Mystery  -  Slovenia"
"Slovenia",15,"total  -  Reality TV","total  -  Reality TV  -  Slovenia"
"Slovenia",84,"total  -  Romance","total  -  Romance  -  Slovenia"
"Slovenia",28,"total  -  Sci Fi","total  -  Sci Fi  -  Slovenia"
"Slovenia",10,"total  -  Sport","total  -  Sport  -  Slovenia"
"Slovenia",54,"total  -  Thriller","total  -  Thriller  -  Slovenia"
"Slovenia",3,"total  -  War","total  -  War  -  Slovenia"
"Slovenia",12,"total  -  Western","total  -  Western  -  Slovenia"
"South Africa",175,"total  -  Action","total  -  Action  -  South Africa"
"South Africa",2,"total  -  Adult","total  -  Adult  -  South Africa"
"South Africa",100,"total  -  Adventure","total  -  Adventure  -  South Africa"
"South Africa",45,"total  -  Animation","total  -  Animation  -  South Africa"
"South Africa",11,"total  -  Biography","total  -  Biography  -  South Africa"
"South Africa",193,"total  -  Comedy","total  -  Comedy  -  South Africa"
"South Africa",110,"total  -  Crime","total  -  Crime  -  South Africa"
"South Africa",21,"total  -  Documentary","total  -  Documentary  -  South Africa"
"South Africa",329,"total  -  Drama","total  -  Drama  -  South Africa"
"South Africa",21,"total  -  Family","total  -  Family  -  South Africa"
"South Africa",44,"total  -  Fantasy","total  -  Fantasy  -  South Africa"
"South Africa",11,"total  -  Game Show","total  -  Game Show  -  South Africa"
"South Africa",3,"total  -  History","total  -  History  -  South Africa"
"South Africa",26,"total  -  Horror","total  -  Horror  -  South Africa"
"South Africa",3,"total  -  Music","total  -  Music  -  South Africa"
"South Africa",1,"total  -  Musical","total  -  Musical  -  South Africa"
"South Africa",60,"total  -  Mystery","total  -  Mystery  -  South Africa"
"South Africa",20,"total  -  Reality TV","total  -  Reality TV  -  South Africa"
"South Africa",93,"total  -  Romance","total  -  Romance  -  South Africa"
"South Africa",51,"total  -  Sci Fi","total  -  Sci Fi  -  South Africa"
"South Africa",8,"total  -  Sport","total  -  Sport  -  South Africa"
"South Africa",2,"total  -  Talk Show","total  -  Talk Show  -  South Africa"
"South Africa",62,"total  -  Thriller","total  -  Thriller  -  South Africa"
"South Africa",5,"total  -  War","total  -  War  -  South Africa"
"South Africa",8,"total  -  Western","total  -  Western  -  South Africa"
"South Korea",181,"total  -  Action","total  -  Action  -  South Korea"
"South Korea",76,"total  -  Adventure","total  -  Adventure  -  South Korea"
"South Korea",18,"total  -  Animation","total  -  Animation  -  South Korea"
"South Korea",5,"total  -  Biography","total  -  Biography  -  South Korea"
"South Korea",149,"total  -  Comedy","total  -  Comedy  -  South Korea"
"South Korea",89,"total  -  Crime","total  -  Crime  -  South Korea"
"South Korea",2,"total  -  Documentary","total  -  Documentary  -  South Korea"
"South Korea",320,"total  -  Drama","total  -  Drama  -  South Korea"
"South Korea",10,"total  -  Family","total  -  Family  -  South Korea"
"South Korea",59,"total  -  Fantasy","total  -  Fantasy  -  South Korea"
"South Korea",6,"total  -  History","total  -  History  -  South Korea"
"South Korea",49,"total  -  Horror","total  -  Horror  -  South Korea"
"South Korea",3,"total  -  Music","total  -  Music  -  South Korea"
"South Korea",41,"total  -  Mystery","total  -  Mystery  -  South Korea"
"South Korea",5,"total  -  Reality TV","total  -  Reality TV  -  South Korea"
"South Korea",111,"total  -  Romance","total  -  Romance  -  South Korea"
"South Korea",36,"total  -  Sci Fi","total  -  Sci Fi  -  South Korea"
"South Korea",8,"total  -  Sport","total  -  Sport  -  South Korea"
"South Korea",2,"total  -  Talk Show","total  -  Talk Show  -  South Korea"
"South Korea",95,"total  -  Thriller","total  -  Thriller  -  South Korea"
"South Korea",4,"total  -  War","total  -  War  -  South Korea"
"South Korea",4,"total  -  Western","total  -  Western  -  South Korea"
"Spain",170,"total  -  Action","total  -  Action  -  Spain"
"Spain",2,"total  -  Adult","total  -  Adult  -  Spain"
"Spain",105,"total  -  Adventure","total  -  Adventure  -  Spain"
"Spain",31,"total  -  Animation","total  -  Animation  -  Spain"
"Spain",7,"total  -  Biography","total  -  Biography  -  Spain"
"Spain",176,"total  -  Comedy","total  -  Comedy  -  Spain"
"Spain",130,"total  -  Crime","total  -  Crime  -  Spain"
"Spain",12,"total  -  Documentary","total  -  Documentary  -  Spain"
"Spain",322,"total  -  Drama","total  -  Drama  -  Spain"
"Spain",24,"total  -  Family","total  -  Family  -  Spain"
"Spain",43,"total  -  Fantasy","total  -  Fantasy  -  Spain"
"Spain",4,"total  -  Game Show","total  -  Game Show  -  Spain"
"Spain",4,"total  -  History","total  -  History  -  Spain"
"Spain",33,"total  -  Horror","total  -  Horror  -  Spain"
"Spain",21,"total  -  Music","total  -  Music  -  Spain"
"Spain",46,"total  -  Mystery","total  -  Mystery  -  Spain"
"Spain",10,"total  -  Reality TV","total  -  Reality TV  -  Spain"
"Spain",123,"total  -  Romance","total  -  Romance  -  Spain"
"Spain",25,"total  -  Sci Fi","total  -  Sci Fi  -  Spain"
"Spain",1,"total  -  Short","total  -  Short  -  Spain"
"Spain",8,"total  -  Sport","total  -  Sport  -  Spain"
"Spain",63,"total  -  Thriller","total  -  Thriller  -  Spain"
"Spain",3,"total  -  War","total  -  War  -  Spain"
"Spain",11,"total  -  Western","total  -  Western  -  Spain"
"Sri Lanka",185,"total  -  Action","total  -  Action  -  Sri Lanka"
"Sri Lanka",82,"total  -  Adventure","total  -  Adventure  -  Sri Lanka"
"Sri Lanka",20,"total  -  Animation","total  -  Animation  -  Sri Lanka"
"Sri Lanka",8,"total  -  Biography","total  -  Biography  -  Sri Lanka"
"Sri Lanka",173,"total  -  Comedy","total  -  Comedy  -  Sri Lanka"
"Sri Lanka",138,"total  -  Crime","total  -  Crime  -  Sri Lanka"
"Sri Lanka",11,"total  -  Documentary","total  -  Documentary  -  Sri Lanka"
"Sri Lanka",364,"total  -  Drama","total  -  Drama  -  Sri Lanka"
"Sri Lanka",24,"total  -  Family","total  -  Family  -  Sri Lanka"
"Sri Lanka",43,"total  -  Fantasy","total  -  Fantasy  -  Sri Lanka"
"Sri Lanka",7,"total  -  Game Show","total  -  Game Show  -  Sri Lanka"
"Sri Lanka",1,"total  -  History","total  -  History  -  Sri Lanka"
"Sri Lanka",26,"total  -  Horror","total  -  Horror  -  Sri Lanka"
"Sri Lanka",76,"total  -  Mystery","total  -  Mystery  -  Sri Lanka"
"Sri Lanka",6,"total  -  Reality TV","total  -  Reality TV  -  Sri Lanka"
"Sri Lanka",112,"total  -  Romance","total  -  Romance  -  Sri Lanka"
"Sri Lanka",41,"total  -  Sci Fi","total  -  Sci Fi  -  Sri Lanka"
"Sri Lanka",4,"total  -  Sport","total  -  Sport  -  Sri Lanka"
"Sri Lanka",68,"total  -  Thriller","total  -  Thriller  -  Sri Lanka"
"Sri Lanka",4,"total  -  War","total  -  War  -  Sri Lanka"
"Sri Lanka",3,"total  -  Western","total  -  Western  -  Sri Lanka"
"Sweden",184,"total  -  Action","total  -  Action  -  Sweden"
"Sweden",1,"total  -  Adult","total  -  Adult  -  Sweden"
"Sweden",130,"total  -  Adventure","total  -  Adventure  -  Sweden"
"Sweden",58,"total  -  Animation","total  -  Animation  -  Sweden"
"Sweden",17,"total  -  Biography","total  -  Biography  -  Sweden"
"Sweden",168,"total  -  Comedy","total  -  Comedy  -  Sweden"
"Sweden",143,"total  -  Crime","total  -  Crime  -  Sweden"
"Sweden",20,"total  -  Documentary","total  -  Documentary  -  Sweden"
"Sweden",339,"total  -  Drama","total  -  Drama  -  Sweden"
"Sweden",24,"total  -  Family","total  -  Family  -  Sweden"
"Sweden",57,"total  -  Fantasy","total  -  Fantasy  -  Sweden"
"Sweden",6,"total  -  Game Show","total  -  Game Show  -  Sweden"
"Sweden",7,"total  -  History","total  -  History  -  Sweden"
"Sweden",27,"total  -  Horror","total  -  Horror  -  Sweden"
"Sweden",6,"total  -  Music","total  -  Music  -  Sweden"
"Sweden",53,"total  -  Mystery","total  -  Mystery  -  Sweden"
"Sweden",14,"total  -  Reality TV","total  -  Reality TV  -  Sweden"
"Sweden",81,"total  -  Romance","total  -  Romance  -  Sweden"
"Sweden",29,"total  -  Sci Fi","total  -  Sci Fi  -  Sweden"
"Sweden",9,"total  -  Sport","total  -  Sport  -  Sweden"
"Sweden",1,"total  -  Talk Show","total  -  Talk Show  -  Sweden"
"Sweden",60,"total  -  Thriller","total  -  Thriller  -  Sweden"
"Sweden",10,"total  -  War","total  -  War  -  Sweden"
"Sweden",10,"total  -  Western","total  -  Western  -  Sweden"
"Switzerland",186,"total  -  Action","total  -  Action  -  Switzerland"
"Switzerland",3,"total  -  Adult","total  -  Adult  -  Switzerland"
"Switzerland",130,"total  -  Adventure","total  -  Adventure  -  Switzerland"
"Switzerland",34,"total  -  Animation","total  -  Animation  -  Switzerland"
"Switzerland",13,"total  -  Biography","total  -  Biography  -  Switzerland"
"Switzerland",186,"total  -  Comedy","total  -  Comedy  -  Switzerland"
"Switzerland",164,"total  -  Crime","total  -  Crime  -  Switzerland"
"Switzerland",19,"total  -  Documentary","total  -  Documentary  -  Switzerland"
"Switzerland",329,"total  -  Drama","total  -  Drama  -  Switzerland"
"Switzerland",44,"total  -  Family","total  -  Family  -  Switzerland"
"Switzerland",65,"total  -  Fantasy","total  -  Fantasy  -  Switzerland"
"Switzerland",6,"total  -  Game Show","total  -  Game Show  -  Switzerland"
"Switzerland",3,"total  -  History","total  -  History  -  Switzerland"
"Switzerland",31,"total  -  Horror","total  -  Horror  -  Switzerland"
"Switzerland",7,"total  -  Music","total  -  Music  -  Switzerland"
"Switzerland",1,"total  -  Musical","total  -  Musical  -  Switzerland"
"Switzerland",54,"total  -  Mystery","total  -  Mystery  -  Switzerland"
"Switzerland",10,"total  -  Reality TV","total  -  Reality TV  -  Switzerland"
"Switzerland",90,"total  -  Romance","total  -  Romance  -  Switzerland"
"Switzerland",35,"total  -  Sci Fi","total  -  Sci Fi  -  Switzerland"
"Switzerland",12,"total  -  Sport","total  -  Sport  -  Switzerland"
"Switzerland",66,"total  -  Thriller","total  -  Thriller  -  Switzerland"
"Switzerland",4,"total  -  War","total  -  War  -  Switzerland"
"Switzerland",13,"total  -  Western","total  -  Western  -  Switzerland"
"Taiwan",197,"total  -  Action","total  -  Action  -  Taiwan"
"Taiwan",97,"total  -  Adventure","total  -  Adventure  -  Taiwan"
"Taiwan",29,"total  -  Animation","total  -  Animation  -  Taiwan"
"Taiwan",16,"total  -  Biography","total  -  Biography  -  Taiwan"
"Taiwan",158,"total  -  Comedy","total  -  Comedy  -  Taiwan"
"Taiwan",107,"total  -  Crime","total  -  Crime  -  Taiwan"
"Taiwan",13,"total  -  Documentary","total  -  Documentary  -  Taiwan"
"Taiwan",368,"total  -  Drama","total  -  Drama  -  Taiwan"
"Taiwan",13,"total  -  Family","total  -  Family  -  Taiwan"
"Taiwan",62,"total  -  Fantasy","total  -  Fantasy  -  Taiwan"
"Taiwan",1,"total  -  Game Show","total  -  Game Show  -  Taiwan"
"Taiwan",6,"total  -  History","total  -  History  -  Taiwan"
"Taiwan",32,"total  -  Horror","total  -  Horror  -  Taiwan"
"Taiwan",3,"total  -  Music","total  -  Music  -  Taiwan"
"Taiwan",81,"total  -  Mystery","total  -  Mystery  -  Taiwan"
"Taiwan",1,"total  -  Reality TV","total  -  Reality TV  -  Taiwan"
"Taiwan",152,"total  -  Romance","total  -  Romance  -  Taiwan"
"Taiwan",40,"total  -  Sci Fi","total  -  Sci Fi  -  Taiwan"
"Taiwan",11,"total  -  Sport","total  -  Sport  -  Taiwan"
"Taiwan",67,"total  -  Thriller","total  -  Thriller  -  Taiwan"
"Taiwan",4,"total  -  War","total  -  War  -  Taiwan"
"Taiwan",3,"total  -  Western","total  -  Western  -  Taiwan"
"Thailand",211,"total  -  Action","total  -  Action  -  Thailand"
"Thailand",155,"total  -  Adventure","total  -  Adventure  -  Thailand"
"Thailand",47,"total  -  Animation","total  -  Animation  -  Thailand"
"Thailand",7,"total  -  Biography","total  -  Biography  -  Thailand"
"Thailand",201,"total  -  Comedy","total  -  Comedy  -  Thailand"
"Thailand",109,"total  -  Crime","total  -  Crime  -  Thailand"
"Thailand",6,"total  -  Documentary","total  -  Documentary  -  Thailand"
"Thailand",277,"total  -  Drama","total  -  Drama  -  Thailand"
"Thailand",18,"total  -  Family","total  -  Family  -  Thailand"
"Thailand",68,"total  -  Fantasy","total  -  Fantasy  -  Thailand"
"Thailand",15,"total  -  History","total  -  History  -  Thailand"
"Thailand",44,"total  -  Horror","total  -  Horror  -  Thailand"
"Thailand",1,"total  -  Music","total  -  Music  -  Thailand"
"Thailand",1,"total  -  Musical","total  -  Musical  -  Thailand"
"Thailand",58,"total  -  Mystery","total  -  Mystery  -  Thailand"
"Thailand",133,"total  -  Romance","total  -  Romance  -  Thailand"
"Thailand",47,"total  -  Sci Fi","total  -  Sci Fi  -  Thailand"
"Thailand",4,"total  -  Sport","total  -  Sport  -  Thailand"
"Thailand",81,"total  -  Thriller","total  -  Thriller  -  Thailand"
"Thailand",5,"total  -  War","total  -  War  -  Thailand"
"Thailand",3,"total  -  Western","total  -  Western  -  Thailand"
"Trinidad and Tobago",191,"total  -  Action","total  -  Action  -  Trinidad and Tobago"
"Trinidad and Tobago",114,"total  -  Adventure","total  -  Adventure  -  Trinidad and Tobago"
"Trinidad and Tobago",58,"total  -  Animation","total  -  Animation  -  Trinidad and Tobago"
"Trinidad and Tobago",7,"total  -  Biography","total  -  Biography  -  Trinidad and Tobago"
"Trinidad and Tobago",173,"total  -  Comedy","total  -  Comedy  -  Trinidad and Tobago"
"Trinidad and Tobago",149,"total  -  Crime","total  -  Crime  -  Trinidad and Tobago"
"Trinidad and Tobago",8,"total  -  Documentary","total  -  Documentary  -  Trinidad and Tobago"
"Trinidad and Tobago",304,"total  -  Drama","total  -  Drama  -  Trinidad and Tobago"
"Trinidad and Tobago",24,"total  -  Family","total  -  Family  -  Trinidad and Tobago"
"Trinidad and Tobago",49,"total  -  Fantasy","total  -  Fantasy  -  Trinidad and Tobago"
"Trinidad and Tobago",8,"total  -  Game Show","total  -  Game Show  -  Trinidad and Tobago"
"Trinidad and Tobago",28,"total  -  Horror","total  -  Horror  -  Trinidad and Tobago"
"Trinidad and Tobago",5,"total  -  Music","total  -  Music  -  Trinidad and Tobago"
"Trinidad and Tobago",1,"total  -  Musical","total  -  Musical  -  Trinidad and Tobago"
"Trinidad and Tobago",42,"total  -  Mystery","total  -  Mystery  -  Trinidad and Tobago"
"Trinidad and Tobago",10,"total  -  Reality TV","total  -  Reality TV  -  Trinidad and Tobago"
"Trinidad and Tobago",82,"total  -  Romance","total  -  Romance  -  Trinidad and Tobago"
"Trinidad and Tobago",23,"total  -  Sci Fi","total  -  Sci Fi  -  Trinidad and Tobago"
"Trinidad and Tobago",3,"total  -  Sport","total  -  Sport  -  Trinidad and Tobago"
"Trinidad and Tobago",1,"total  -  Talk Show","total  -  Talk Show  -  Trinidad and Tobago"
"Trinidad and Tobago",99,"total  -  Thriller","total  -  Thriller  -  Trinidad and Tobago"
"Trinidad and Tobago",4,"total  -  War","total  -  War  -  Trinidad and Tobago"
"Trinidad and Tobago",8,"total  -  Western","total  -  Western  -  Trinidad and Tobago"
"Turkey",207,"total  -  Action","total  -  Action  -  Turkey"
"Turkey",110,"total  -  Adventure","total  -  Adventure  -  Turkey"
"Turkey",26,"total  -  Animation","total  -  Animation  -  Turkey"
"Turkey",15,"total  -  Biography","total  -  Biography  -  Turkey"
"Turkey",152,"total  -  Comedy","total  -  Comedy  -  Turkey"
"Turkey",145,"total  -  Crime","total  -  Crime  -  Turkey"
"Turkey",13,"total  -  Documentary","total  -  Documentary  -  Turkey"
"Turkey",366,"total  -  Drama","total  -  Drama  -  Turkey"
"Turkey",26,"total  -  Family","total  -  Family  -  Turkey"
"Turkey",79,"total  -  Fantasy","total  -  Fantasy  -  Turkey"
"Turkey",3,"total  -  Game Show","total  -  Game Show  -  Turkey"
"Turkey",7,"total  -  History","total  -  History  -  Turkey"
"Turkey",43,"total  -  Horror","total  -  Horror  -  Turkey"
"Turkey",1,"total  -  Music","total  -  Music  -  Turkey"
"Turkey",4,"total  -  Musical","total  -  Musical  -  Turkey"
"Turkey",62,"total  -  Mystery","total  -  Mystery  -  Turkey"
"Turkey",5,"total  -  Reality TV","total  -  Reality TV  -  Turkey"
"Turkey",107,"total  -  Romance","total  -  Romance  -  Turkey"
"Turkey",36,"total  -  Sci Fi","total  -  Sci Fi  -  Turkey"
"Turkey",4,"total  -  Sport","total  -  Sport  -  Turkey"
"Turkey",83,"total  -  Thriller","total  -  Thriller  -  Turkey"
"Turkey",4,"total  -  War","total  -  War  -  Turkey"
"Turkey",8,"total  -  Western","total  -  Western  -  Turkey"
"Ukraine",220,"total  -  Action","total  -  Action  -  Ukraine"
"Ukraine",141,"total  -  Adventure","total  -  Adventure  -  Ukraine"
"Ukraine",67,"total  -  Animation","total  -  Animation  -  Ukraine"
"Ukraine",18,"total  -  Biography","total  -  Biography  -  Ukraine"
"Ukraine",195,"total  -  Comedy","total  -  Comedy  -  Ukraine"
"Ukraine",165,"total  -  Crime","total  -  Crime  -  Ukraine"
"Ukraine",15,"total  -  Documentary","total  -  Documentary  -  Ukraine"
"Ukraine",334,"total  -  Drama","total  -  Drama  -  Ukraine"
"Ukraine",34,"total  -  Family","total  -  Family  -  Ukraine"
"Ukraine",44,"total  -  Fantasy","total  -  Fantasy  -  Ukraine"
"Ukraine",3,"total  -  Game Show","total  -  Game Show  -  Ukraine"
"Ukraine",7,"total  -  History","total  -  History  -  Ukraine"
"Ukraine",35,"total  -  Horror","total  -  Horror  -  Ukraine"
"Ukraine",3,"total  -  Music","total  -  Music  -  Ukraine"
"Ukraine",43,"total  -  Mystery","total  -  Mystery  -  Ukraine"
"Ukraine",2,"total  -  Reality TV","total  -  Reality TV  -  Ukraine"
"Ukraine",79,"total  -  Romance","total  -  Romance  -  Ukraine"
