Preco,Tamanho,CEP,Tipo_Imovel,Status_Imovel,Status_Aluguel,Cidade
360000,43614,UB10 0WJ,Apartamento,Novo,Alugado,Belo Horizonte
430000,43614,UB10 0WJ,Apartamento,Novo,Alugado,Belo Horizonte
335000,43614,UB10 0WJ,Apartamento,Novo,Alugado,Belo Horizonte
335000,43614,UB10 0WJ,Apartamento,Novo,Alugado,Belo Horizonte
335000,43614,UB10 0WJ,Apartamento,Novo,Alugado,Belo Horizonte
430000,43614,UB10 0WJ,Apartamento,Novo,Alugado,Belo Horizonte
360000,43614,UB10 0WJ,Apartamento,Novo,Alugado,Belo Horizonte
430000,43614,UB10 0WJ,Apartamento,Novo,Alugado,Belo Horizonte
335000,43614,UB10 0WJ,Apartamento,Novo,Alugado,Belo Horizonte
335000,43614,UB10 0WJ,Apartamento,Novo,Alugado,Belo Horizonte
335000,43614,UB10 0WJ,Apartamento,Novo,Alugado,Belo Horizonte
430000,43614,UB10 0WJ,Apartamento,Novo,Alugado,Belo Horizonte
470000,43614,UB10 0WE,Apartamento,Novo,Alugado,Belo Horizonte
335000,43614,UB10 0WJ,Apartamento,Novo,Alugado,Belo Horizonte
430000,43614,UB10 0WJ,Apartamento,Novo,Alugado,Belo Horizonte
430000,43614,UB10 0WF,Apartamento,Novo,Alugado,Belo Horizonte
430000,43614,UB10 0WJ,Apartamento,Novo,Alugado,Belo Horizonte
570000,43707,N1 1ZT,Apartamento,Novo,Alugado,Natal
260000,43648,N18 2EU,Apartamento,Antigo,Alugado,Natal
10000,43773,N4 4AP,Outro,Antigo,Alugado,Natal
488750,43651,E1 1BY,Outro,Antigo,Alugado,Natal
488750,43651,E1 1BY,Outro,Antigo,Alugado,Natal
885000,44043,SW19 8QB,Cobertura,Antigo,Vazio,Natal
425000,43980,KT6 7QT,Casa sem Quintal,Antigo,Vazio,Rio de Janeiro
375000,44029,SE5 8ED,Apartamento,Antigo,Alugado,Natal
500000,44040,KT6 7SY,Casa sem Quintal,Antigo,Vazio,Rio de Janeiro
1725000,43997,TW10 6JH,Casa sem Quintal,Antigo,Vazio,Osasco
498000,44008,SE16 5EB,Apartamento,Antigo,Alugado,Natal
408000,44026,SE18 4PS,Apartamento,Antigo,Alugado,Natal
540000,44027,SW11 2BA,Apartamento,Antigo,Alugado,Natal
1020000,44015,SW4 0JT,Apartamento,Antigo,Alugado,Natal
475000,44043,SE24 0HU,Apartamento,Antigo,Alugado,Natal
695000,43999,SW17 8HS,Apartamento,Antigo,Alugado,Natal
400000,44027,SE6 2AT,Apartamento,Antigo,Alugado,Natal
575000,44012,SW16 6DG,Apartamento,Antigo,Alugado,Natal
608000,44012,SW12 8BP,Apartamento,Antigo,Alugado,Natal
617000,44011,SW17 0AJ,Apartamento,Antigo,Alugado,Natal
402500,44039,SW12 9HW,Apartamento,Antigo,Alugado,Natal
565000,43906,SW4 7QF,Apartamento,Antigo,Alugado,Natal
575000,44012,SE1 6FJ,Apartamento,Antigo,Alugado,Natal
470000,44015,SW4 0HE,Apartamento,Antigo,Alugado,Natal
194000,44015,SE18 1EW,Cobertura,Antigo,Alugado,Natal
345000,44021,RM8 1BF,Cobertura,Antigo,Vazio,Belo Horizonte
310000,44018,SW16 1TR,Apartamento,Antigo,Alugado,Natal
325000,44020,SW2 2LS,Apartamento,Antigo,Alugado,Natal
270000,43980,SE13 6DQ,Apartamento,Antigo,Alugado,Natal
655168,44036,E15 1DJ,Apartamento,Antigo,Alugado,Natal
250000,44032,SW19 8LB,Apartamento,Antigo,Alugado,Natal
780000,44027,SW12 0DD,Apartamento,Antigo,Alugado,Natal
360000,44015,SE4 1EG,Apartamento,Antigo,Alugado,Natal
750000,43900,SW17 7QY,Apartamento,Antigo,Alugado,Natal
421000,44035,SW2 5EF,Apartamento,Antigo,Alugado,Natal
762500,44022,SW9 6AH,Apartamento,Antigo,Alugado,Natal
1260000,44029,SE16 4TT,Cobertura,Antigo,Vazio,Natal
610000,44015,SE21 7NB,Apartamento,Antigo,Alugado,Natal
428000,44029,SE13 7TY,Apartamento,Antigo,Alugado,Natal
537500,44012,SE23 2DZ,Apartamento,Antigo,Alugado,Natal
500000,44022,TW11 9RT,Apartamento,Antigo,Alugado,Belo Horizonte
545000,44015,SE27 0SH,Apartamento,Antigo,Alugado,Natal
370000,43980,SE14 6BS,Apartamento,Antigo,Alugado,Natal
245000,44012,E7 9HJ,Casa sem Quintal,Antigo,Alugado,Natal
1100000,44015,TW2 6RS,Casa sem Quintal,Antigo,Vazio,Belo Horizonte
195000,43607,BR1 4PP,Apartamento,Antigo,Alugado,Belo Horizonte
450000,43749,SE15 4BS,Apartamento,Antigo,Alugado,Natal
172000,43629,SW16 3PX,Apartamento,Antigo,Alugado,Natal
675000,43742,SE23 1EL,Casa com Quintal,Antigo,Vazio,Natal
342000,43749,SE15 2TQ,Apartamento,Antigo,Alugado,Natal
640000,43752,SW12 9LU,Apartamento,Antigo,Alugado,Natal
405000,43735,TW2 5NJ,Apartamento,Antigo,Alugado,Belo Horizonte
311000,43733,SE15 2HA,Apartamento,Antigo,Alugado,Natal
705000,43770,SW15 2LA,Apartamento,Antigo,Alugado,Natal
435000,43755,SE9 1LW,Cobertura,Antigo,Vazio,Natal
1000070,43784,SW15 2LA,Apartamento,Antigo,Alugado,Natal
648000,43770,SW15 2QT,Apartamento,Antigo,Alugado,Natal
350000,43766,SE7 7LJ,Apartamento,Antigo,Alugado,Natal
1010000,43788,SE15 5NW,Cobertura,Antigo,Vazio,Natal
490000,43787,SE5 9JJ,Apartamento,Antigo,Alugado,Natal
164250,43761,SE5 7FX,Apartamento,Antigo,Alugado,Natal
615000,43783,SW12 9RN,Apartamento,Antigo,Alugado,Natal
350000,43761,SE15 2JE,Apartamento,Antigo,Alugado,Natal
500000,43789,SE22 9PH,Apartamento,Antigo,Alugado,Natal
395000,43777,SE3 8BS,Apartamento,Antigo,Alugado,Natal
715000,43735,SE10 9HG,Apartamento,Novo,Alugado,Natal
740000,43706,SE1 1AU,Apartamento,Novo,Alugado,Natal
555000,43788,SE1 1AU,Apartamento,Novo,Alugado,Natal
578000,43818,SE1 1AU,Apartamento,Novo,Alugado,Natal
495500,43808,SE18 6ZU,Apartamento,Antigo,Alugado,Natal
310000,43623,RM10 8XH,Casa sem Quintal,Antigo,Vazio,Belo Horizonte
282500,43740,TW10 5DW,Apartamento,Antigo,Alugado,Osasco
750000,43707,SE5 7FT,Cobertura,Novo,Vazio,Natal
595000,43788,SW2 1AP,Apartamento,Novo,Alugado,Natal
600000,43735,SE10 0YL,Apartamento,Novo,Alugado,Natal
415000,43776,E16 2XJ,Apartamento,Novo,Alugado,Natal
729475,43756,E15 1GH,Apartamento,Novo,Alugado,Natal
488750,43651,E1 1BY,Outro,Antigo,Alugado,Natal
488750,43651,E1 1BY,Outro,Antigo,Alugado,Natal
488750,43651,E1 1BY,Outro,Antigo,Alugado,Natal
488750,43651,E1 1BY,Outro,Antigo,Alugado,Natal
488750,43651,E1 1BY,Outro,Antigo,Alugado,Natal
488750,43651,E1 1BY,Outro,Antigo,Alugado,Natal
488750,43651,E1 1BY,Outro,Antigo,Alugado,Natal
488750,43651,E1 1BY,Outro,Antigo,Alugado,Natal
488750,43651,E1 1DE,Outro,Antigo,Alugado,Natal
488750,43651,E1 1BY,Outro,Antigo,Alugado,Natal
488750,43651,E1 1DE,Outro,Antigo,Alugado,Natal
488750,43651,E1 5HR,Outro,Antigo,Alugado,Natal
488750,43651,E1 1DE,Outro,Antigo,Alugado,Natal
488750,43651,E1 1DE,Outro,Antigo,Alugado,Natal
488750,43651,E1 1BY,Outro,Antigo,Alugado,Natal
488750,43651,E1 1DE,Outro,Antigo,Alugado,Natal
488750,43651,E1 1DN,Outro,Antigo,Alugado,Natal
488750,43651,E1 1DN,Outro,Antigo,Alugado,Natal
488750,43651,E1 1DN,Outro,Antigo,Alugado,Natal
488750,43651,E1 1DN,Outro,Antigo,Alugado,Natal
488750,43651,E1 5HR,Outro,Antigo,Alugado,Natal
488750,43651,E1 5HR,Outro,Antigo,Alugado,Natal
488750,43651,E1 5AA,Outro,Antigo,Alugado,Natal
488750,43651,E1 5AA,Outro,Antigo,Alugado,Natal
488750,43651,E1 1DE,Outro,Antigo,Alugado,Natal
300000,43651,E1 1BY,Outro,Antigo,Alugado,Natal
488750,43651,E1 1DN,Outro,Antigo,Alugado,Natal
272637,43651,EC3N 1BD,Outro,Antigo,Alugado,Natal
360833,43651,N3 2RY,Outro,Antigo,Alugado,Natal
360833,43651,N3 2RY,Outro,Antigo,Alugado,Natal
360833,43651,N3 2RY,Outro,Antigo,Alugado,Natal
360833,43651,N3 2RY,Outro,Antigo,Alugado,Natal
360833,43651,N3 2RY,Outro,Antigo,Alugado,Natal
350000,43915,SE25 6PW,Apartamento,Antigo,Alugado,Natal
705000,44015,KT5 9JL,Casa sem Quintal,Antigo,Vazio,Rio de Janeiro
400000,43980,SM3 9SD,Cobertura,Antigo,Vazio,Londrina
490000,44013,KT4 8UE,Casa sem Quintal,Antigo,Vazio,Ipatinga
1154250,43557,SW4 6BF,Cobertura,Novo,Vazio,Natal
820000,43801,SW8 2FJ,Apartamento,Novo,Alugado,Natal
750000,43818,SW8 4EU,Apartamento,Novo,Alugado,Natal
774000,43798,E16 2SU,Apartamento,Novo,Alugado,Natal
560725,43810,E16 2SU,Apartamento,Novo,Alugado,Natal
449000,43815,E16 2SU,Apartamento,Novo,Alugado,Natal
625000,43763,E16 1YY,Apartamento,Novo,Alugado,Natal
800000,43798,SW8 2FJ,Apartamento,Novo,Alugado,Natal
408500,43819,SE5 0AY,Apartamento,Novo,Alugado,Natal
676575,43762,E15 1GJ,Apartamento,Novo,Alugado,Natal
528888,43817,SE14 6FE,Apartamento,Novo,Alugado,Natal
600000,43819,SW11 3GS,Apartamento,Novo,Alugado,Natal
690000,43756,SE10 9HG,Apartamento,Novo,Alugado,Natal
680000,43777,E15 1FX,Apartamento,Novo,Alugado,Natal
442500,43726,SE14 6FE,Apartamento,Novo,Alugado,Natal
440000,43819,SE14 6FE,Apartamento,Novo,Alugado,Natal
690000,43812,E15 1FX,Apartamento,Novo,Alugado,Natal
500000,43755,SE13 7FX,Apartamento,Novo,Alugado,Natal
729950,43810,SE9 2AY,Cobertura,Novo,Vazio,Natal
1070000,43707,SW4 6BF,Cobertura,Novo,Vazio,Natal
737500,43812,SE5 0BA,Apartamento,Novo,Vazio,Natal
600000,43756,SW11 3GQ,Apartamento,Novo,Alugado,Natal
780000,43812,SW8 2FJ,Apartamento,Novo,Alugado,Natal
455000,43789,SE5 7FU,Apartamento,Novo,Alugado,Natal
830000,43809,SW8 2FA,Apartamento,Novo,Alugado,Natal
1100000,43819,SE1 7AH,Apartamento,Novo,Alugado,Natal
800000,43805,SW8 2FJ,Apartamento,Novo,Alugado,Natal
1003200,43762,SW11 7AY,Apartamento,Novo,Alugado,Natal
411538,43794,E16 2SU,Apartamento,Novo,Alugado,Natal
539000,43820,SE18 6YJ,Apartamento,Novo,Alugado,Natal
545000,43803,SE18 6ZS,Apartamento,Novo,Alugado,Natal
360833,43651,N3 1DE,Outro,Antigo,Alugado,Natal
360833,43651,N3 1DE,Outro,Antigo,Alugado,Natal
360833,43651,N3 1DE,Outro,Antigo,Alugado,Natal
41114,43812,N1 3DB,Outro,Antigo,Vazio,Natal
561727,43651,HA1 1BD,Outro,Antigo,Alugado,Rio de Janeiro
561727,43651,HA1 1BD,Outro,Antigo,Alugado,Rio de Janeiro
561727,43651,HA1 1FD,Outro,Antigo,Alugado,Rio de Janeiro
561727,43651,HA1 1BD,Outro,Antigo,Alugado,Rio de Janeiro
475051,43651,HA6 3AD,Outro,Antigo,Alugado,Ipatinga
289162,43651,HA6 3AD,Outro,Antigo,Alugado,Ipatinga
475051,43651,HA6 3AD,Outro,Antigo,Alugado,Ipatinga
315000,43651,HA6 2XN,Outro,Antigo,Alugado,Ipatinga
511364,43651,HA6 2XW,Outro,Antigo,Alugado,Ipatinga
315000,43651,HA6 2XN,Outro,Antigo,Alugado,Ipatinga
511364,43651,HA6 2XW,Outro,Antigo,Alugado,Ipatinga
315000,43651,HA6 2XN,Outro,Antigo,Alugado,Ipatinga
315000,43651,HA6 2XN,Outro,Antigo,Alugado,Ipatinga
107403,43651,HA6 2XN,Outro,Antigo,Alugado,Ipatinga
315000,43651,HA6 2XN,Outro,Antigo,Alugado,Ipatinga
1295000,43990,SW11 3TS,Apartamento,Antigo,Alugado,Natal
532500,44036,TW2 5HR,Cobertura,Antigo,Vazio,Belo Horizonte
315000,44018,TW12 2ET,Apartamento,Antigo,Alugado,Ipatinga
260000,44033,SE13 5SW,Apartamento,Antigo,Alugado,Natal
606000,44006,SW20 9AW,Casa sem Quintal,Antigo,Vazio,Natal
437500,44047,SE26 6TL,Apartamento,Antigo,Alugado,Natal
430000,43992,SW18 4QP,Apartamento,Antigo,Alugado,Natal
1185000,44050,SW15 1LR,Cobertura,Antigo,Vazio,Natal
400000,43994,SE23 3EN,Apartamento,Antigo,Alugado,Natal
1065000,44043,SW12 8QB,Cobertura,Antigo,Vazio,Natal
682500,43866,SW14 8PR,Apartamento,Antigo,Alugado,Natal
470000,44036,SM4 4AW,Cobertura,Antigo,Vazio,Santos
360000,44014,SE6 1AP,Cobertura,Antigo,Vazio,Natal
732000,44029,SW17 0JD,Cobertura,Antigo,Vazio,Natal
1000000,44022,SE22 8XF,Casa sem Quintal,Antigo,Vazio,Natal
640000,44043,SE13 5DQ,Cobertura,Antigo,Alugado,Natal
220000,44019,SE14 5XF,Apartamento,Antigo,Alugado,Natal
1025000,44036,KT2 5GW,Casa com Quintal,Antigo,Vazio,Rio de Janeiro
525000,44040,SW9 8BZ,Apartamento,Antigo,Alugado,Natal
495000,43987,SE22 8DJ,Cobertura,Antigo,Vazio,Natal
265000,44015,KT2 6EU,Apartamento,Antigo,Alugado,Rio de Janeiro
340000,44011,SW9 7BD,Apartamento,Antigo,Alugado,Natal
883000,44035,KT2 5GW,Cobertura,Antigo,Vazio,Rio de Janeiro
712000,44022,SW12 9PX,Apartamento,Antigo,Alugado,Natal
970000,44026,SW19 4SJ,Cobertura,Antigo,Vazio,Natal
243000,44025,SE9 6EG,Apartamento,Antigo,Alugado,Natal
480000,44015,TW12 2PX,Cobertura,Antigo,Vazio,Ipatinga
1310000,44014,TW12 3HX,Casa sem Quintal,Antigo,Vazio,Ipatinga
750000,43987,SW11 2JY,Cobertura,Antigo,Vazio,Natal
355000,43958,SE16 3EZ,Apartamento,Antigo,Alugado,Natal
985000,44036,SE1 7GE,Apartamento,Antigo,Alugado,Natal
599950,44043,KT2 5ST,Apartamento,Antigo,Alugado,Rio de Janeiro
330000,43991,SE16 3EZ,Apartamento,Antigo,Alugado,Natal
580000,44027,SW15 5DG,Cobertura,Antigo,Vazio,Natal
495000,44022,SW11 2JZ,Apartamento,Antigo,Alugado,Natal
350000,44007,E7 0LQ,Apartamento,Antigo,Alugado,Natal
359000,44029,TW11 0BP,Apartamento,Antigo,Alugado,Belo Horizonte
405000,44029,SE26 4QD,Apartamento,Antigo,Alugado,Natal
485000,44008,SW18 2JW,Apartamento,Antigo,Alugado,Natal
735000,44007,SE3 0AA,Apartamento,Antigo,Alugado,Natal
332000,43861,SE13 5RS,Apartamento,Antigo,Alugado,Natal
600000,43854,SW11 7AA,Apartamento,Antigo,Alugado,Natal
1275000,43892,SW11 7AB,Apartamento,Antigo,Alugado,Natal
655000,44020,SW11 7AA,Apartamento,Antigo,Alugado,Natal
680000,44015,SW18 5SH,Apartamento,Antigo,Alugado,Natal
575000,43973,SE3 9TD,Apartamento,Antigo,Alugado,Natal
550000,44043,SW18 4QF,Apartamento,Antigo,Alugado,Natal
425000,44015,SW16 2NH,Apartamento,Antigo,Alugado,Natal
190000,44046,SE26 5LR,Apartamento,Antigo,Alugado,Natal
326000,43983,E15 3PY,Cobertura,Antigo,Alugado,Natal
405000,43980,SW14 8AE,Apartamento,Antigo,Alugado,Natal
500000,44022,SW16 6RT,Apartamento,Antigo,Alugado,Natal
329950,44019,SW16 1QS,Apartamento,Antigo,Alugado,Natal
400000,43840,SE1 1AU,Apartamento,Novo,Alugado,Natal
386000,43861,E6 1QY,Cobertura,Antigo,Vazio,Natal
1150000,43861,TW10 7JG,Apartamento,Novo,Alugado,Osasco
217000,43860,SW2 2AD,Apartamento,Antigo,Alugado,Natal
245000,44039,BR1 5HL,Apartamento,Antigo,Alugado,Belo Horizonte
420000,43833,SE13 7FX,Apartamento,Novo,Alugado,Natal
480000,43854,IG11 0WZ,Cobertura,Novo,Alugado,Belo Horizonte
925000,43861,SW18 1UA,Apartamento,Novo,Alugado,Natal
492000,44028,TW2 5RY,Apartamento,Antigo,Alugado,Belo Horizonte
400000,43861,SE14 6FE,Apartamento,Novo,Alugado,Natal
420000,43861,SE14 6FE,Apartamento,Novo,Alugado,Natal
4999995,43851,IG11 0WW,Cobertura,Novo,Alugado,Belo Horizonte
315000,43651,HA6 2XN,Outro,Antigo,Alugado,Ipatinga
511364,43651,HA6 2XW,Outro,Antigo,Alugado,Ipatinga
315000,43651,HA6 2XN,Outro,Antigo,Alugado,Ipatinga
315000,43651,HA6 2XN,Outro,Antigo,Alugado,Ipatinga
511364,43651,HA6 2XW,Outro,Antigo,Alugado,Ipatinga
19307472,43699,UB3 5AJ,Outro,Antigo,Vazio,Ipatinga
51490000,43805,N18 3HA,Outro,Antigo,Vazio,Natal
475000,43711,W2 6HX,Outro,Antigo,Alugado,Natal
790000,43711,SW1V 4JZ,Outro,Antigo,Alugado,Natal
210691,43700,SW1V 3DZ,Apartamento,Antigo,Alugado,Natal
230000,43794,SM6 0QD,Outro,Antigo,Vazio,Ipatinga
6800000,43819,CR7 6YY,Outro,Antigo,Vazio,Palmas
414000,43817,SE18 6ZS,Apartamento,Novo,Alugado,Natal
598500,43823,E16 2SU,Apartamento,Novo,Alugado,Natal
375000,43812,E16 2XJ,Apartamento,Novo,Alugado,Natal
500000,43816,E13 0AL,Apartamento,Antigo,Alugado,Natal
535000,43791,SE10 0YW,Apartamento,Novo,Alugado,Natal
586850,43790,SE10 0YW,Apartamento,Novo,Alugado,Natal
1670000,43763,SW11 7AY,Apartamento,Novo,Alugado,Natal
1780800,43770,SW11 7AY,Apartamento,Novo,Alugado,Natal
1680000,43777,SW11 7AY,Apartamento,Novo,Alugado,Natal
2630000,43734,SE1 7AF,Apartamento,Novo,Alugado,Natal
402750,43809,E16 2SU,Apartamento,Novo,Alugado,Natal
318312,43791,E16 2SU,Apartamento,Novo,Alugado,Natal
420886,43794,E16 2SU,Apartamento,Novo,Alugado,Natal
792000,43812,E16 2SU,Apartamento,Novo,Alugado,Natal
599000,43812,E16 2SU,Apartamento,Novo,Alugado,Natal
4150000,43823,SE1 7AF,Apartamento,Novo,Alugado,Natal
1435000,43739,SW18 1AN,Cobertura,Antigo,Vazio,Natal
3370000,43749,SE1 7AF,Apartamento,Novo,Alugado,Natal
2968750,43753,SE1 7AF,Apartamento,Novo,Alugado,Natal
642000,43693,SW16 6SF,Apartamento,Antigo,Alugado,Natal
1069500,43752,SW11 1HL,Apartamento,Antigo,Alugado,Natal
1650000,43755,SW11 7AY,Apartamento,Novo,Alugado,Natal
558000,43802,SE22 9EU,Apartamento,Antigo,Alugado,Natal
283019,43728,NW8 9NE,Outro,Antigo,Vazio,Natal
225000,43735,W1K 4QX,Outro,Antigo,Alugado,Natal
150000,43739,SW1X 7NR,Outro,Antigo,Alugado,Natal
727500,43732,NW3 7SU,Apartamento,Novo,Alugado,Natal
9000,43745,NW1 5LS,Outro,Antigo,Alugado,Natal
150000,43747,WC2E 9AR,Outro,Antigo,Alugado,Natal
811128,43738,,Outro,Antigo,Alugado,Natal
8694,43734,W1K 1QT,Outro,Antigo,Alugado,Natal
70000,43753,W1T 2AG,Outro,Antigo,Alugado,Natal
1162500,43755,W1B 2HW,Outro,Antigo,Alugado,Natal
775000,44039,KT2 5PF,Casa sem Quintal,Antigo,Vazio,Rio de Janeiro
325000,43755,W2 6AJ,Apartamento,Antigo,Alugado,Natal
342000,43755,NW1 4QA,Apartamento,Antigo,Alugado,Natal
70580,43755,NW5 2JD,Outro,Antigo,Alugado,Natal
135000,43738,W1U 4QW,Outro,Antigo,Alugado,Natal
5835000,43549,W1D 4AJ,Outro,Antigo,Alugado,Natal
5000,43671,SW7 2AG,Outro,Antigo,Alugado,Natal
4250000,43741,W1W 7LS,Apartamento,Antigo,Alugado,Natal
3450000,43755,NW3 7HL,Outro,Antigo,Vazio,Natal
3450000,43755,NW3 7HL,Cobertura,Antigo,Vazio,Natal
3450000,43755,NW3 7HL,Cobertura,Antigo,Vazio,Natal
3650000,43755,NW3 7HL,Cobertura,Antigo,Vazio,Natal
403800,43756,W1K 7BA,Outro,Antigo,Alugado,Natal
4250000,43738,NW5 3ED,Outro,Antigo,Vazio,Natal
50000,43776,W2 2SZ,Outro,Antigo,Alugado,Natal
102000,43774,NW1 8AJ,Outro,Antigo,Alugado,Natal
10000000,43776,WC1N 1DZ,Outro,Antigo,Alugado,Natal
535000,43768,W2 6AL,Apartamento,Antigo,Alugado,Natal
19000,43717,WC1N 1AL,Outro,Antigo,Alugado,Natal
1985000,43775,NW3 7SU,Apartamento,Novo,Alugado,Natal
230000,43651,WC2H 0AN,Outro,Antigo,Alugado,Natal
714652,43651,NW3 1QG,Outro,Antigo,Alugado,Natal
700000,43651,NW1 8QP,Outro,Antigo,Alugado,Natal
440000,44035,SW16 4UB,Cobertura,Antigo,Vazio,Natal
740000,44025,KT2 6HP,Casa com Quintal,Antigo,Vazio,Rio de Janeiro
375000,44019,CR0 6LU,Cobertura,Antigo,Vazio,Fortaleza
420000,43993,SE15 3EJ,Apartamento,Antigo,Alugado,Natal
935000,44029,SW8 3BQ,Cobertura,Antigo,Vazio,Natal
700000,44012,SW15 1QQ,Apartamento,Antigo,Alugado,Natal
490000,44043,SE16 7LA,Apartamento,Antigo,Alugado,Natal
530000,44008,SE16 7WE,Apartamento,Antigo,Alugado,Natal
570000,43964,SE1 5XT,Cobertura,Antigo,Vazio,Natal
685000,44012,SW12 0PB,Apartamento,Antigo,Alugado,Natal
640000,44015,SE5 8TQ,Apartamento,Antigo,Alugado,Natal
300000,44028,TW1 1DD,Apartamento,Antigo,Alugado,Belo Horizonte
348000,44019,SE22 8DE,Apartamento,Antigo,Alugado,Natal
528000,44000,KT3 3AA,Cobertura,Antigo,Vazio,Barueri
580000,44033,SW13 8EL,Apartamento,Antigo,Alugado,Natal
360000,44019,SE18 1JZ,Cobertura,Antigo,Vazio,Natal
580000,44043,SW18 5AS,Apartamento,Antigo,Alugado,Natal
340000,44022,SE6 3TE,Cobertura,Antigo,Vazio,Natal
542500,44043,SW18 5AB,Apartamento,Antigo,Alugado,Natal
840000,43999,SE10 8DZ,Apartamento,Antigo,Alugado,Natal
710000,44013,TW9 2AU,Apartamento,Antigo,Alugado,Osasco
475000,44026,KT6 4TG,Apartamento,Antigo,Alugado,Rio de Janeiro
482500,44022,SE1 6QP,Apartamento,Antigo,Alugado,Natal
400500,44027,SW17 0TW,Apartamento,Antigo,Alugado,Natal
300000,44043,SE4 1NH,Apartamento,Antigo,Alugado,Natal
1080000,43983,SE1 6DB,Apartamento,Antigo,Alugado,Natal
1685000,44008,SW11 4PL,Apartamento,Antigo,Alugado,Natal
280000,44041,TW4 5NQ,Apartamento,Antigo,Alugado,Belo Horizonte
392500,44036,SE23 1AL,Apartamento,Antigo,Alugado,Natal
417350,44036,SE5 8LG,Apartamento,Antigo,Alugado,Natal
970000,44042,SW12 9LL,Cobertura,Antigo,Vazio,Natal
1014500,44029,SW12 9LL,Cobertura,Antigo,Vazio,Natal
425000,43987,SW8 4DZ,Apartamento,Antigo,Alugado,Natal
900000,44022,SW17 0AA,Cobertura,Antigo,Vazio,Natal
335000,44018,SE7 7RP,Apartamento,Antigo,Alugado,Natal
585000,43861,SE10 0YN,Apartamento,Novo,Alugado,Natal
351487,43873,E16 2UB,Apartamento,Novo,Alugado,Natal
480500,43857,IG11 0WZ,Cobertura,Novo,Alugado,Belo Horizonte
540000,43854,SE14 6FE,Apartamento,Novo,Alugado,Natal
369150,43867,E16 2UB,Apartamento,Novo,Alugado,Natal
643500,43866,SW8 1BG,Apartamento,Novo,Alugado,Natal
499995,43857,IG11 0WZ,Cobertura,Novo,Alugado,Belo Horizonte
685000,43871,E15 2EX,Apartamento,Novo,Alugado,Natal
438000,43859,SE1 1AU,Apartamento,Novo,Alugado,Natal
700000,43651,NW1 8QP,Outro,Antigo,Alugado,Natal
700000,43651,NW1 8NH,Outro,Antigo,Alugado,Natal
700000,43651,NW1 8NH,Outro,Antigo,Alugado,Natal
7990000,43651,WC2H 7AA,Outro,Antigo,Alugado,Natal
486000,43809,W2 6AL,Apartamento,Antigo,Alugado,Natal
734360,43747,W2 1AW,Apartamento,Novo,Alugado,Natal
3000000,43875,SE1 7AF,Apartamento,Novo,Alugado,Natal
825000,43868,SW8 2FA,Apartamento,Novo,Alugado,Natal
678000,43868,E15 1GL,Apartamento,Novo,Alugado,Natal
600000,43854,SE10 0YN,Apartamento,Novo,Alugado,Natal
1200000,43875,SE13 5GA,Casa sem Quintal,Novo,Vazio,Natal
1825000,43867,TW10 5DA,Casa sem Quintal,Novo,Vazio,Osasco
585000,43887,SE5 0AT,Apartamento,Novo,Alugado,Natal
465000,43873,SE7 7FZ,Apartamento,Novo,Alugado,Natal
998775,43860,SW8 1BN,Apartamento,Novo,Alugado,Natal
741000,43886,SW11 4FS,Apartamento,Novo,Alugado,Natal
689975,43888,SW11 4FS,Apartamento,Novo,Alugado,Natal
520000,43861,SW8 1BG,Apartamento,Novo,Alugado,Natal
600000,43854,SE10 0YN,Apartamento,Novo,Alugado,Natal
556800,43864,SE5 0AY,Apartamento,Novo,Alugado,Natal
350000,43871,SE7 7FZ,Apartamento,Novo,Alugado,Natal
355000,43881,SE7 7FZ,Apartamento,Novo,Alugado,Natal
470000,43871,SE7 7FZ,Apartamento,Novo,Alugado,Natal
417000,43882,SE5 0AY,Apartamento,Novo,Alugado,Natal
225000,43882,IG11 7FY,Apartamento,Novo,Alugado,Belo Horizonte
371510,43879,E16 2UB,Apartamento,Novo,Alugado,Natal
870000,43882,SW11 4FS,Apartamento,Novo,Alugado,Natal
500000,43847,SW11 3GS,Apartamento,Novo,Alugado,Natal
958800,43804,WC2A 2AT,Apartamento,Novo,Alugado,Natal
1363000,43817,WC2A 2AT,Apartamento,Novo,Alugado,Natal
1050000,43738,WC2A 2AT,Apartamento,Novo,Alugado,Natal
998000,43760,WC2A 2AT,Apartamento,Novo,Alugado,Natal
850833,43651,W2 1JA,Outro,Antigo,Alugado,Natal
850833,43651,W2 1RH,Outro,Antigo,Alugado,Natal
850833,43651,W2 1JA,Outro,Antigo,Alugado,Natal
850833,43651,W2 1RH,Outro,Antigo,Alugado,Natal
850833,43651,W2 1RH,Outro,Antigo,Alugado,Natal
850833,43651,W2 1RH,Outro,Antigo,Alugado,Natal
850833,43651,W2 1RH,Outro,Antigo,Alugado,Natal
230000,43651,WC2H 0AN,Outro,Antigo,Alugado,Natal
700000,43651,NW1 8QP,Outro,Antigo,Alugado,Natal
700000,43651,NW1 8QP,Outro,Antigo,Alugado,Natal
260000,43663,E6 5SE,Apartamento,Antigo,Alugado,Natal
390000,43756,IG3 9JN,Cobertura,Antigo,Vazio,Rio de Janeiro
14000,43822,SE13 6HJ,Outro,Antigo,Vazio,Natal
315000,43724,RM8 3AJ,Cobertura,Antigo,Vazio,Belo Horizonte
2550000,43762,SE1 9GD,Apartamento,Antigo,Alugado,Natal
32000,43585,SE13 6BT,Outro,Antigo,Vazio,Natal
